Label,X,Y
P117,4.77500154660254,4.986414021049554
P211,7.336434168035476,4.981754007151913
P115,6.4457043598236385,4.730074039166771
P5,1.0083073628574084,3.354059531537537
P263,5.754872128487674,4.513391744341518
P70,5.676306441411706,5.688318814286313
P260,5.429292095422355,4.570628640494348
P105,6.317212910756384,5.2746923654368825
P251,5.645718817322464,7.072307378742075
P80,5.988705246588346,4.623384189162689
P44,3.6346419312622547,3.7016601041128427
P141,4.973077126405673,7.62979362744614
P134,6.0927964524148015,5.379710626442369
P146,4.4300959309895225,4.031570801335788
P108,8.219648969876454,5.2663607127421415
P253,5.966357356486291,4.7484127440495625
P126,5.602600784199262,5.5439945784827325
P23,7.010678750799396,5.012852948363631
P229,4.898743058060809,5.394432517605223
P213,4.941792809914502,4.0404719560874955
P179,5.378046410195497,3.182353220133618
P69,6.472675305738784,5.472857692665277
P238,6.245202990169844,5.211395030391062
P212,5.308966405345625,4.910345745927209
P166,5.83003651661604,5.085317052651886
P226,6.359585915447322,4.466988650468266
P20,5.682267259710555,4.281658540157513
P11,7.972363807643644,9.235256289243221
P175,5.037049106715986,4.303050793344292
P239,6.789340137675689,4.568911925970573
P236,5.2542323906896735,4.738219173639901
P111,6.865461506756516,5.387627726043372
P168,6.435278601143837,4.234973966312781
P91,4.212217634023634,4.221751407563666
P189,6.802203428559257,5.759594674410238
P240,5.203684312611458,5.107027163221702
P157,6.706936753264523,5.546558525490253
P180,6.821487436853929,4.014092514362539
P100,7.030138297459031,3.9923719207330652
P60,5.2359871072984765,5.2636697098535095
P8,9.883807436657579,1.3072474846730158
P3,9.198855348896258,1.473564104525975
P40,4.651074097322888,6.024434546134557
P190,6.525163376222462,4.896312503509553
P164,7.028210503861393,5.117641967461153
P29,4.858313594349154,5.215215454895848
P135,6.161180755553678,4.17217686323528
P193,5.0554292202629325,5.311103883228059
P39,7.836918850364744,6.09338095817073
P15,2.3303332843602336,2.5204275973203263
P106,6.336600503753526,3.2870032148818713
P255,5.437242867789305,3.699203625182459
P24,2.8261294099983396,5.6141320338522815
P201,7.2832012218569195,6.43504533206356
P177,6.219584786918889,7.423813322508849
P140,7.636380713605523,4.148686570185351
P172,6.297870465646743,5.285614210549106
P183,4.641421715568504,6.959506470346959
P130,6.70555176595932,4.557809291768214
P129,6.4894225102211935,3.730460892558429
P88,5.304149316781087,5.40375103945801
P96,5.669313348367588,5.926179498690017
P215,7.308687490215627,5.467817289750684
P64,7.057373389578444,2.7833781644696947
P66,4.678706548705204,5.873214319766365
P194,4.271333978209294,5.999275953968892
P94,6.598157332963453,4.331585634511098
P18,2.422596264065515,9.027452001246994
P151,5.602935292425925,5.20521766518672
P118,4.011008026450646,5.451966054787
P6,3.571582650855356,9.999999999999998
P161,4.224163008872939,4.390945951960542
P102,5.005888692678642,5.178813556117659
P47,7.23752258672131,6.382145259433258
P26,7.53491533295874,4.202747702943207
P16,0.9299584318741255,9.01619849316006
P170,5.655099921847116,5.541617171962684
P121,6.604913390880414,3.8086520315491295
P51,5.635439862954245,4.125305210751103
P228,6.123328356851023,4.917446802602596
P143,6.955337623166336,4.922517015984035
P235,5.248900976195295,4.810510089741139
P35,5.062846917170943,3.7956722477989224
P77,4.756773821711181,6.159075241660864
P10,8.89450306187543,7.81115354925637
P247,5.772901336977593,5.017700341516091
P153,5.807127807445588,4.26028959200371
P49,5.1419705019675845,4.512588164265995
P222,5.282309949035609,6.532789913775297
P87,5.993050238353569,3.583555415157283
P197,4.685684550992135,4.396291485708498
P90,5.348283551952294,5.695622803364799
P82,4.509441452362575,3.960666059741762
P14,0.0,8.85090865684292
P242,6.029401944945994,4.726075315683916
P54,6.42081581541898,4.625745004736935
P267,6.6904408431878135,4.0551479980342116
P116,7.171293444083165,4.958248189277926
P245,6.432313139977881,3.922428844488588
P31,8.713746085498109,4.5345134076257505
P230,6.378529391550697,4.950030158395689
P125,5.142593967386848,6.339441660487436
P196,6.429483911100531,3.858120379861094
P216,6.674511257144973,5.405008670519717
P219,6.079507396390823,5.372641248038535
P122,5.83372672593979,4.3476551820472835
P224,6.34747693506357,5.072068653028602
P165,5.688741363421541,5.656684129519759
P254,5.838048068618108,3.293268758466014
P176,2.69831842378006,5.562070436665762
P53,4.2447719752708855,4.475018244354213
P58,5.205349071318432,5.222328974418894
P152,5.999592802689394,6.242836378414282
P7,8.628370404058854,8.285510273699925
P63,6.144933722613972,7.029507510922293
P93,6.822615963681518,4.013231834930108
P46,5.8111989796911985,5.281332477844661
P171,6.952213250182478,5.778351746089536
P112,7.221057121818289,4.568798843409396
P252,5.197437620823337,4.111852172051399
P158,5.87204284113585,5.85164967692009
P114,4.656723783902827,5.331249690756782
P89,4.988194478715354,3.590295702896147
P195,4.635446702820754,3.129959345506985
P182,4.778986427950052,5.132794609114578
P174,5.930175890376179,5.116852543412177
P150,5.588960698167478,5.764092158299881
P244,4.446351278130647,3.316800087986903
P160,3.2706397685596498,5.755307910235245
P148,5.898677648220452,6.047933851123145
P203,5.013753259377674,4.613323061332477
P199,6.4048004477444795,6.334419294886891
P167,5.714792692352839,4.498874753171171
P137,6.08691119248058,5.137873437385223
P2,6.949238260616973,1.8766299866628215
P209,6.987206009366168,5.398798936718317
