Label,X,Y
P16,0.9299584318741255,9.01619849316006
P34,7.895514169976089,4.283799646399798
P11,7.972363807643644,9.235256289243221
P78,6.71087516979304,5.652046215222086
P52,6.879014581788242,4.694870086528803
P87,5.993050238353569,3.583555415157283
P35,5.062846917170943,3.7956722477989224
P213,6.378529391550697,8.285510273699925
P189,6.802203428559257,5.759594674410238
P267,6.6904408431878135,4.0551479980342116
P149,5.286965121729486,3.7496048157908506
P28,6.525163376222462,2.5204275973203263
P42,5.838596903292511,3.6209956984329694
P31,8.713746085498109,4.5345134076257505
P215,7.308687490215627,5.467817289750684
P207,5.569334250094228,4.500779399622356
P136,6.7302688169340925,5.043033573532904
P98,6.380194381276949,5.555165386907363
P184,5.15329618902718,5.395244876938248
P3,9.198855348896258,1.473564104525975
P243,6.195650577672353,4.520949185169645
P245,6.952213250182478,4.896312503509553
P229,4.898743058060809,5.394432517605223
P190,7.187363004908401,3.5950938495096176
P83,6.406183964648791,5.1295920589699655
P211,7.336434168035476,4.981754007151913
P168,6.435278601143837,4.234973966312781
P209,6.987206009366168,5.398798936718317
P219,6.079507396390823,5.372641248038535
P139,5.015309209596341,5.309049588648925
P180,6.821487436853929,4.014092514362539
P95,5.772901336977593,4.0404719560874955
P261,4.633418021797042,5.017700341516091
P90,5.348283551952294,5.695622803364799
P192,6.75003151582191,5.071625991918507
P185,5.473779474480313,5.738175254213608
P151,5.602935292425925,5.20521766518672
P205,5.207902469873428,4.971896319723082
P48,6.080548232991072,5.591285776326469
P6,3.571582650855356,9.999999999999998
P92,5.132972653677283,5.283480003393326
P24,2.8261294099983396,5.6141320338522815
P194,4.271333978209294,5.999275953968892
P21,5.045343460829318,5.834269485111884
P264,4.38527807396203,5.692840037445224
P201,7.2832012218569195,6.43504533206356
P177,6.219584786918889,7.423813322508849
P147,6.814642865900398,4.293612334401258
P64,7.057373389578444,2.7833781644696947
P125,5.142593967386848,6.339441660487436
P81,5.8012840093627,5.852426902233004
P153,5.581684687587899,4.950030158395689
P124,5.432699086045199,5.820715374560907
P127,4.607998739519121,4.574884142307276
P77,4.756773821711181,6.159075241660864
P252,5.197437620823337,4.111852172051399
P67,7.60792452292037,4.511243369934524
P50,5.50696061269114,4.030237348335358
P29,4.858313594349154,5.215215454895848
P38,7.0120104155785645,5.491380749179893
P133,5.737077385959791,4.04093816190557
P247,2.3303332843602336,5.778351746089536
P12,10.0,7.804954076362261
P232,5.176366786309345,3.922428844488588
P236,5.2542323906896735,4.738219173639901
P32,5.370699281131753,3.9742479696340864
P199,6.4048004477444795,6.334419294886891
P23,7.010678750799396,5.012852948363631
P137,6.08691119248058,5.137873437385223
P144,5.827215499642229,4.092176965908987
P122,5.83372672593979,4.3476551820472835
P63,6.144933722613972,7.029507510922293
P106,6.336600503753526,3.2870032148818713
P51,5.635439862954245,4.125305210751103
P174,5.930175890376179,5.116852543412177
P254,5.838048068618108,3.293268758466014
P260,5.429292095422355,4.570628640494348
P94,6.598157332963453,4.331585634511098
P86,4.623882068174875,4.195172893450677
P10,8.89450306187543,7.81115354925637
P85,6.401793668962594,4.287779903143395
P159,6.384872946270449,4.948485840732271
P176,2.69831842378006,5.562070436665762
P13,1.7441345717953038,7.499878095276485
P61,3.724418571296615,5.21822070544748
P75,6.432313139977881,4.870671471360484
P55,4.77397287113015,5.371489275673121
P1,4.280553096099408,7.550045231466303
P169,8.628370404058854,4.986414021049554
P37,5.912717767307387,4.454711342882776
P41,5.2206222302724825,6.399108323191901
P262,5.367447413666699,5.981709647473822
P234,7.06210187391664,4.98044059913275
P143,6.955337623166336,4.922517015984035
P66,4.678706548705204,5.873214319766365
P91,7.836918850364744,1.468070591463913
P237,4.900451071376318,6.212770792626636
P140,7.636380713605523,4.148686570185351
P101,5.20158067853025,4.994853327362177
P131,4.386993260741612,4.256759198775786
P249,4.668802789638162,5.8752872873290105
P39,9.650017476827795,4.221751407563666
P258,6.526016146988466,4.350168382620337
P152,5.999592802689394,6.242836378414282
P263,5.754872128487674,4.513391744341518
P226,6.359585915447322,4.466988650468266
P5,1.0083073628574084,3.354059531537537
P111,6.865461506756516,5.387627726043372
P248,3.757243553589328,4.279375597728553
P142,6.429128047676734,6.071859055736462
P30,3.2114273434952754,5.742510091437892
P14,0.0,8.85090865684292
P246,6.664487554199066,5.015364381560973
P230,6.297870465646743,4.26028959200371
P47,7.23752258672131,6.382145259433258
P62,6.741516786266393,4.279850862407797
P206,5.9756598577201325,4.058982666690029
P129,6.4894225102211935,3.730460892558429
P8,9.883807436657579,1.3072474846730158
P88,5.304149316781087,5.40375103945801
P188,7.125638851522106,4.189359299273361
P40,4.651074097322888,6.024434546134557
P145,5.510634773508451,5.1533510347337055
P197,4.685684550992135,4.396291485708498
P120,5.983380365811159,5.856277356079749
P45,4.376020102504374,4.058875210997322
P164,7.028210503861393,5.117641967461153
P33,6.803939065234575,5.493539308269723
P128,6.501365012306889,5.063297808932287
P19,4.941792809914502,6.536630922137018
P233,7.409675202987074,6.1228850626892095
P244,4.446351278130647,3.316800087986903
P36,5.794013223429147,6.577260406692721
P103,5.236092227675805,5.876411653735617
P17,9.413812720461314,0.0
P113,5.513649109712725,4.588437523566704
P97,6.161180755553678,5.451820636911736
P250,6.07147144595147,5.3026462299566655
P117,5.0634808079250915,5.253259033574128
P126,5.602600784199262,5.5439945784827325
P93,6.822615963681518,4.013231834930108
P108,8.219648969876454,5.2663607127421415
P251,5.645718817322464,7.072307378742075
