Label,X,Y
P1,4.15356456945511,6.8191930841821655
P41,4.675903445778129,3.8313943547586886
P167,4.811944320977519,4.286402838195528
P12,8.37705019176607,3.894147903200176
P251,6.753209736624239,6.622265473360365
P207,4.956390097698701,4.822577655805881
P302,5.362839100052246,4.075335434647915
P81,5.651286887986389,4.91324826819931
P48,4.953600775928752,3.5846198840079513
P256,5.403549708042653,4.3900178363102995
P131,6.050860539023275,5.570802122111477
P90,4.688679208679696,4.411274247888114
P247,5.756256970019173,5.6964308738087235
P67,4.1478830018370205,2.912463816922395
P266,5.615035867308588,5.183668131017749
P316,5.822418269874788,5.775034256023089
P231,4.002133732885446,3.199990010716168
P228,5.514171709482919,4.522238007121942
P21,1.4482416760572931,3.867192694326582
P233,4.95596626058683,4.373603391427284
P313,3.807949847393979,3.6391131320971564
P106,4.9714275750681125,5.3154965914020575
P235,5.3301254698784275,5.436901302864032
P16,6.594326934695728,3.0856216789323563
P159,5.443349259010826,5.035423409772292
P303,4.075338658782558,3.0068204086082018
P205,5.091120987503723,4.416064764729629
P111,5.56533769136594,4.58175814942432
P169,5.973177781766582,6.6018593062590405
P292,4.898480995085071,4.3265031565437955
P257,6.352733931304492,6.881723595036169
P273,4.677414763347463,3.853178450401696
P133,5.848445961708059,5.598120858698179
P144,6.477557562716459,7.104719556803408
P261,6.240097118003348,5.782678239129067
P99,6.574700060259543,6.981445702925784
P52,5.940311833755818,5.948805202787311
P296,7.08183303900984,7.121050724906565
P193,6.624878293610079,6.34951509798142
P265,3.119759345272713,2.358147380330654
P319,8.07805076180274,8.042122493447454
P7,7.95247423508827,3.2525735518365115
P42,5.594209644378586,5.216309613110282
P122,5.055523842847269,4.77196051446144
P276,6.99003159967194,7.141940926855545
P304,4.673504186436973,3.8267796860135617
P11,5.976821470391317,3.2191463786997474
P263,3.3282904175824326,2.513474871694021
P189,5.2419660433082065,4.599167243821938
P151,2.838997556562675,1.5532883102562582
P37,5.274345865977122,5.19553245969683
P255,4.480468133174271,4.293980507019652
P3,2.108055202853665,4.797578500051357
P75,5.742016566638361,5.585654337451501
P174,7.66215551664827,7.910528849655014
P222,6.384719965944031,5.9752736144664444
P14,4.36252199686896,5.212210863295695
P281,5.801082691573422,6.196127542744911
P191,4.099519251743239,4.550514048459044
P254,5.529485460836491,4.970803970259903
P6,1.6092722617069122,4.416956349250409
P318,7.222751210891309,6.233467046397394
P117,7.296973621999933,7.853057771827046
P78,4.510088872621436,3.6879536195026312
P92,3.1627115183143966,3.201898307175912
P51,7.7581522661768005,8.07278583269915
P168,3.8374468660474923,2.718059206967532
P236,3.298638998637048,2.529583890627591
P18,3.413132356726203,6.094137982158331
P139,7.219755333176793,7.6505839343221735
P157,6.69743181533894,6.611220665740422
P238,6.2244780003662505,5.745211528278532
P34,6.0299159639781,5.46442786033722
P31,7.855181595160036,8.235683399073253
P35,4.854204916442578,4.004646989971336
P61,6.166621982063047,6.044128748761458
P127,6.379668275277178,5.784083340707101
P101,5.1623686296324784,5.2538985190615115
P209,6.805337832941422,6.91675506909387
P47,4.454842411594729,3.5870600529934507
P77,9.001590217838839,9.24799387378654
P306,5.202235218646042,5.071393686149319
P64,6.108090632507423,5.874968037489375
P300,6.062646030469666,5.89036988731246
P86,5.791059438959396,6.0961553225157195
P314,5.4437036608218,5.347419470829971
P124,5.85531122528257,5.209979863198365
P224,6.541035914631616,7.664481800484701
P152,4.734169185643886,4.855732950682227
P186,5.4526545171846355,4.677978569085083
P274,6.52203148388307,7.094830230349972
P88,5.862659253744238,5.629220459181797
P135,4.210764650155942,3.6402153551256684
P194,6.741244267315709,6.497257991137538
P279,3.3994091407222644,2.8599278106389594
P285,5.141765301567052,5.063843755309843
P283,6.776864118040832,6.522178183391154
P229,5.853103073002945,5.602050430731916
P125,7.057822559343122,7.480904421059184
P38,5.143069198355584,4.384259885396771
P24,1.879232431451019,5.714031533277381
P188,6.565896963056785,7.216009606720166
P210,3.5516816338392654,2.822554171482412
P85,5.08253389005871,5.786932793265475
P267,4.544378425944202,3.914106770479382
P220,3.749462930636451,2.4443877128052827
P227,7.108782865588253,7.167443148576435
P258,6.326118961694769,5.811350443134964
P171,5.549881177750095,5.6650590207032705
P218,4.1887918439149745,3.7121424511266436
P83,7.056536310239334,7.283641740130262
P249,7.967573413194172,8.242161964085923
P299,5.374114523428952,5.782714093308169
P137,4.798673363914883,3.8296422389886153
P87,5.89839836069439,4.697711255094216
P50,4.391131495912902,3.473122413947325
P29,6.900886938978587,6.434386161155451
P244,6.164921121493348,5.851605347164057
P298,5.046486117143417,4.388148514522891
P277,4.5351721626938835,3.65899460743368
P68,5.350436417586347,4.741064536807307
P290,3.6304628884091237,2.874958033635084
P305,5.246026407748917,5.05023627718111
P295,6.020910444764185,6.076268982766213
P32,6.252195472254433,6.3136430289789605
P53,5.366730223607665,5.257633594114706
P217,5.6945525114439075,5.355535556688454
P23,8.231024241415758,4.1015963515208504
P262,2.252501071956608,1.7415286927350804
P200,7.2773410941487935,7.701735200135915
P63,5.057687875231553,4.9032488209789875
P149,4.078586257549244,3.6369588688479206
P140,4.753299085075322,4.111707321509881
P94,4.2907499997919,3.732590104461967
P185,7.641005164793771,8.496044767233572
P317,5.261708298284011,5.496666745438267
P10,6.601821792535302,3.201218062870886
P213,6.167265763310822,6.3642857506374275
P250,4.1019822148052585,4.08667024939778
P13,2.932468398819,6.832445032575841
P36,4.904141324845463,4.609309862931321
P55,7.584745516023865,7.836663037682331
P129,5.78957425644675,5.254972028102389
P223,5.809800585193139,4.918439920913729
P136,3.8477180436381815,2.818314504487429
P98,4.497773564979314,4.442857787983473
P66,4.796936986700231,3.7650627477520238
P19,6.260282114678438,2.8820816091176606
P30,8.622338565017696,8.67282290597601
P145,5.155163876426006,4.317205348049179
P284,5.426848789683687,4.704010636881205
P161,6.9389917722577765,6.1229510855924865
P311,5.688429349451768,5.53994248149057
P248,4.187094539179997,3.5033298825571646
P143,7.226244747835475,6.498844630372782
P288,5.868022785246044,5.6941388412354215
P5,7.114154336988042,5.623084968552586
P264,6.881070703353812,7.124728583035207
P219,3.432316608114354,2.318710084093963
P286,4.52550647029474,4.758998068599466
P142,5.2450985469775695,5.583935679115147
P199,2.3860986425218496,1.6769895742159142
P62,6.147926963242578,5.332861308304157
P216,4.376850196116112,3.6374695023464385
P282,4.77082646332114,4.402579680879356
P8,2.977376529080305,5.501294873443103
P270,5.61446513996152,5.661298108090995
P40,6.10710965476907,5.717072584992312
P201,7.0261769961551135,7.098503650273008
P268,5.389617719124814,5.366825265572917
P120,6.013810879278173,6.328720267769974
P45,8.396742242669262,8.151453731943501
P172,6.262776491872253,6.691968300289709
P33,3.9359839070189064,2.5225261137208514
P128,3.926607863133806,3.0783455909892723
P15,0.0,3.4858597512204126
P289,4.464665540624391,3.2718843167191105
P271,4.804850454471584,4.252206359379346
P221,4.587011106185605,4.412492155868229
P39,6.377900294753762,6.296244731704722
P103,6.977908599373359,6.50283991466217
P280,8.60939173885815,9.633873062549396
P190,4.326985235558137,4.139361193891124
P17,5.135065797732278,2.894233381584417
P178,6.908128405277729,6.151547125965141
P162,4.7200965240392705,4.019636785618575
P113,6.786336534717032,5.903158647112399
P95,6.659059507366179,6.113282960077784
P96,6.711507364054893,6.345151737538162
P315,5.118916852894529,4.959870827358935
P202,7.362356072795163,6.7734096677056606
P323,5.122842407424045,4.133966281749853
P166,6.238532303254402,6.226080923877678
P126,4.942320123556818,4.484051382745323
P192,5.219819123076325,4.882222611430127
P93,4.51375016825322,2.610226324253074
P108,5.373065108404463,5.404626802837857
P43,2.7859651958264893,1.4444349315610854
P320,5.052044708900878,4.962742200907122
P147,5.713692283811578,5.1333726213549715
P4,4.282367042459447,8.00365669112365
P26,6.264214572633666,5.751089732683116
P252,5.802576605983619,5.031423593730424
P232,4.9180911763119,4.770432751439001
P242,7.225902887743843,7.427556379121931
P132,5.8570141567368434,5.234302483523693
P79,3.934755100837757,3.6686643646111516
P310,5.726904052773753,5.65729413143552
P226,3.1795589763056196,2.9883178071635785
P206,5.763177899106725,4.986200441097075
P56,4.989032785160748,3.681601959797539
P22,7.492154357387546,4.316302808756973
P214,5.932824659577838,5.510468818586148
P154,6.38913465803914,6.123566105023203
P72,6.829151913482825,6.700468203835045
P211,6.537693123567535,6.3221524737091475
P76,7.315680355594225,7.366052780526214
P138,7.107056151163985,7.195755118306142
P46,4.9950580851659945,4.730245381485615
P164,6.188441209099863,6.505644703493283
P177,2.9697467568635574,2.228557254196966
P307,5.205823680226656,3.528000150095939
P54,5.912634529305048,6.126444954792869
P115,5.59381837957244,4.790205308499635
P71,5.5235254564975325,5.07348931113086
