Label,X,Y
P289,4.464665540624391,3.2718843167191105
P61,6.166621982063047,6.044128748761458
P14,4.36252199686896,5.212210863295695
P316,5.822418269874788,5.775034256023089
P101,5.1623686296324784,5.2538985190615115
P212,6.082926205200505,6.004391408749035
P219,3.432316608114354,2.318710084093963
P153,3.2857133808153858,2.101145727569996
P154,6.38913465803914,6.123566105023203
P281,5.801082691573422,6.196127542744911
P220,3.749462930636451,2.4443877128052827
P257,6.352733931304492,6.881723595036169
P85,5.08253389005871,5.786932793265475
P99,6.574700060259543,6.981445702925784
P112,5.475532314354474,4.923992634357483
P287,6.156777607414582,5.825479239263734
P98,4.497773564979314,4.442857787983473
P193,6.624878293610079,6.34951509798142
P226,3.1795589763056196,2.9883178071635785
P12,8.37705019176607,3.894147903200176
P214,5.932824659577838,5.510468818586148
P83,7.056536310239334,7.283641740130262
P157,6.69743181533894,6.611220665740422
P136,3.8477180436381815,2.818314504487429
P16,6.594326934695728,3.0856216789323563
P291,6.749919099603828,6.795718319610662
P155,5.71784262705413,6.122899734411165
P222,6.384719965944031,5.9752736144664444
P52,5.940311833755818,5.948805202787311
P201,7.0261769961551135,7.098503650273008
P53,5.366730223607665,5.257633594114706
P170,3.5201097311177723,3.646682959356559
P174,7.66215551664827,7.910528849655014
P60,4.811156007228929,4.256554503840947
P297,4.048239059347059,3.945672046193333
P165,6.253401379796097,6.144861662221173
P277,4.5351721626938835,3.65899460743368
P271,4.804850454471584,4.252206359379346
P130,6.189505194337169,5.530882597350977
P320,5.052044708900878,4.962742200907122
P290,3.6304628884091237,2.874958033635084
P164,6.188441209099863,6.505644703493283
P205,5.091120987503723,4.416064764729629
P238,6.2244780003662505,5.745211528278532
P302,5.362839100052246,4.075335434647915
P11,5.976821470391317,3.2191463786997474
P70,6.6912808621782425,7.263525309913085
P95,6.659059507366179,6.113282960077784
P268,5.389617719124814,5.366825265572917
P184,2.808126020031966,2.599606410256785
P216,4.376850196116112,3.6374695023464385
P41,4.675903445778129,3.8313943547586886
P279,3.3994091407222644,2.8599278106389594
P243,8.521841415651165,10.0
P230,4.698596873220272,4.099271702607324
P39,6.377900294753762,6.296244731704722
P49,4.154707447725333,3.8991077296213437
P144,6.477557562716459,7.104719556803408
P123,5.655947757947874,5.327840170702315
P159,5.443349259010826,5.035423409772292
P116,6.035080844092711,6.559261007565981
P8,2.977376529080305,5.501294873443103
P182,5.988906715073082,5.068955008385858
P307,5.205823680226656,3.528000150095939
P2,10.0,6.910846009336006
P317,5.261708298284011,5.496666745438267
P319,8.07805076180274,8.042122493447454
P82,6.409384619240407,6.048876292054701
P324,6.902225763375858,6.597892690195231
P25,4.3444592688377535,4.327912641032196
P88,5.862659253744238,5.629220459181797
