Label,X,Y
P197,3.410133034465634,5.120400535688212
P51,8.553238948391845,4.9297920527953485
P126,5.41669275284399,6.392690786339331
P259,2.1590535003009466,0.0
P151,5.599174055584308,8.154112936677738
P149,3.1705113071833324,6.5480987614915485
P14,7.497445467651316,5.3472809239997465
P263,3.4752257313341026,0.9105020501293609
P87,3.9015248521211507,5.0154724379333695
P237,8.836017266858903,5.952052536256649
P49,9.200185913129541,8.815890783288786
P244,4.301500455644128,5.735930470504816
P16,3.2272366249689064,7.556367248992184
P250,4.101371787010118,2.9301776512777646
P195,2.895143616397137,1.3639911642319973
P276,4.687613551464983,7.468843517123716
P107,4.063280628050173,7.6661465484685065
P225,8.71086611066129,4.98808295204473
P277,8.21771161760675,5.602957311334159
P3,2.860585657497193,4.202683097265582
P224,3.188540224995241,4.028696584371457
P227,3.6351280035816194,5.537697166699913
P246,4.54147178638206,7.067304420267014
P202,7.086619844545244,5.1326755412880845
P251,3.7098587897155912,4.282787831758932
P256,4.149097954763672,8.191470255286998
P167,8.081643425851878,8.001092858628315
P112,3.9635892854987596,6.291234190001491
P20,4.35067587120197,7.120254302383046
P72,7.825300107376762,8.802906071077553
P63,8.088810185719119,5.276272400720565
P9,2.606247345979389,1.5736379570075243
P268,9.842578862455266,6.15046001670262
P192,3.8976391584043366,8.29757052308352
P286,1.44801590440415,2.4322959926128727
P91,7.6710389034980135,4.480342551869932
P171,4.145159361920195,4.230271254009801
P140,4.04604397763399,3.096079900106163
P187,8.301349726718962,5.486910188558399
P289,9.564502156576502,8.243145764129194
P169,7.983955658467603,4.3845181732672955
P288,2.8216104006259766,6.132828197093073
P232,6.0236278695211745,6.660440416223233
P35,7.124083388567168,6.729788717873192
P181,2.682199911251635,1.436164819043508
P86,7.981695295557607,8.286945549173396
P30,1.3110709433886836,2.378640943053865
P230,3.7775874242521477,3.0790528122640284
P199,2.7466140827970764,1.7157128690963792
P173,7.301749160599603,6.826462415753691
P184,6.729355006157474,2.548075514423591
P58,3.426462308039912,3.6049284845965435
