Label,X,Y
P258,4.879216526022811,5.090736125859098
P314,4.3749520701730376,4.825556151506848
P190,5.783201590283067,8.05143925453654
P158,6.151664734714552,6.235040276225483
P122,2.7065970032173348,5.057485480714931
P182,2.9414711996793397,2.434619290681502
P30,3.9164956438708813,2.98680909694486
P103,3.8346547666636406,5.0813239702553625
P56,4.3019349699179665,4.535288693574808
P300,4.9406610089580685,4.757309692309128
P225,3.7655232243784997,3.7327745731034505
P242,4.542776340656623,3.8160319542182695
P239,4.824577242963125,4.9531268296361395
P4,8.134473592776736,4.672258460190052
P137,6.026558535350723,7.778369018216264
P269,4.1155453429897,5.725549173916175
P301,4.726348918885729,5.338956673746457
P203,6.05809794113222,6.705672961811925
P184,5.5626253500067016,5.050899849663564
P162,5.2924811671443095,6.61964981156486
P298,4.467612001312388,4.497640994504986
P81,4.318325910992085,4.1329671683139475
P307,2.8165158474864658,4.264658221539403
P248,4.058470670481186,3.189248768007319
P27,5.36899865426718,5.721088339640879
P231,4.555860636367788,5.389492601902271
P221,4.250269178845816,3.2504282429626796
P115,4.497687544117182,4.855529899366473
P74,5.637883033790242,8.05342402996136
P78,5.555483173869802,5.732859083056026
P61,6.0500377825606435,5.86523344739267
P295,5.995380712491077,8.121590217340607
P214,5.029968537153492,5.643362125117378
P299,1.5769935935738526,2.3174023367697028
P240,4.149383156098927,6.7422454721893725
P83,5.030173641661553,6.980020373536102
P261,4.00020901015146,5.605440546746667
P215,3.69845812379587,4.005830215667823
P100,4.450165810533532,3.7849423183899944
P164,5.156059333085343,6.743257603947772
P256,5.10361234565154,5.96157376410082
P19,10.0,8.138298644858288
P17,7.687031202127312,1.9037273953520584
P265,3.584376833579473,3.621824106888929
P116,3.837905133443311,3.60337167797688
P98,3.275444188590689,2.3753372233436085
P166,4.997371544559298,5.0668292117926015
P93,4.610503666421072,4.352828057451397
P292,4.916123236863443,5.527843639979176
P189,4.364642604451925,4.862645491176917
P10,1.1809007134465543,5.643829420041112
P177,4.445489442230262,2.710353659878421
P312,5.710557921200225,8.29227516184261
P54,7.235205450906967,8.854780878742016
P65,3.7732804355412237,3.154765381846061
P32,4.7127578184562955,5.939530763212844
P90,3.822306769446141,5.267597828854091
P290,4.039237167023967,3.614091492397825
P280,5.642193145186068,5.87804196469993
P226,4.238262055768557,4.254462058304156
P241,5.706248277285187,7.9508714995543155
P44,5.938201963871067,6.566026841600891
P135,6.46373709334966,6.624652605966323
P268,4.466799232101117,4.63000689092265
P181,5.71453975601731,6.949107098895977
P207,4.552706765369974,4.50850228130517
P273,5.461006117155049,5.840020723487075
P140,3.7767209585348365,5.496903129147962
P267,4.987059832792834,4.136838492967695
P109,4.640531572652474,4.520771849341235
P105,4.4416059853186285,4.861846409890747
P196,3.324286656798656,4.178942200623405
P0,8.803803796540578,6.80028332497971
P195,6.860359582417743,7.475138907323915
P143,5.570748107479212,6.776655837992978
P223,4.0672585983429705,2.177500065187685
P141,7.163715511834734,8.248715061937375
P263,5.335826867776161,5.910568578547619
P154,4.1256530118254116,3.654853529595531
P257,4.39807353199006,5.487886344825407
P59,4.116035885769809,3.6538450805384795
P180,5.049940136652797,6.449289782705766
P296,6.127635535437344,8.179747952461678
P53,3.64553312784871,4.705801578813161
P8,4.41356519397416,10.0
P6,1.5400011671824532,5.0790783588715644
P199,5.578673802413361,6.961237193558038
P146,3.7151707426708445,2.398462513582186
P309,4.534018238692504,5.840803454356075
P52,3.170595192416794,3.42441612535131
P67,5.032245380558518,4.869269858189367
P21,0.4276727621212528,3.422448904088604
P259,4.397595329659391,4.223922960291668
P112,4.353222618992419,5.163529352865832
P322,5.340241765311965,6.198588714742726
P84,2.9099047468878627,3.3451438693677504
P191,2.595117877227611,2.876217915058473
P286,4.2676994239515285,3.603093473511257
P136,5.054782802886421,5.49595535876478
P253,2.747844832836992,2.4920797728896997
P13,7.773517673140744,5.524405367200629
P232,3.5658702177806934,1.7828949488109425
P244,4.0020875574340256,4.612110470879895
P69,4.818857639057596,4.221302078807855
P205,3.469666319666029,5.39410913493419
P167,4.156205207115921,3.4327097920137097
P58,5.0378923158271345,5.818718901403852
P131,4.551781446738433,5.850982922913088
P243,6.691920711440551,9.59200632205331
P117,5.42488780852504,5.472517306148383
P163,5.5298879414289,5.900831939336303
P304,2.6539987055568384,1.7564497324160577
P134,5.661327540039927,5.138059303409593
P293,5.164866454712519,5.41898603302939
P317,5.0829710844276885,3.834938646696794
P48,5.51309477549959,5.8902617192498745
P118,4.120924502662779,4.537502808857014
P313,5.365255923052178,6.88558928890733
P229,3.1542004144094165,2.5043361270101414
P255,4.709357804608956,5.823865430242693
P303,5.3238731653491875,5.491512069767395
P285,4.412568121742827,3.316623031291131
P200,5.024934471880828,6.344997861261556
P165,2.717369102835133,4.481646919105583
P238,3.8638396347265678,4.521484196958861
P249,3.880037165397126,5.176345912544361
P138,5.169196102256044,6.600695879732457
P66,3.1316987501465423,3.80932177879028
P283,5.167702046569346,4.4747910447024255
P237,5.718959141702023,5.951954752222646
P277,6.03477028719505,6.940974137832107
P38,4.135697630237912,4.86200068801205
P86,5.41116345483116,6.469424885492695
P11,1.1900472295927673,6.999439620499582
P188,3.1213367193934034,2.8542722566638554
P139,4.635896461710058,5.069180768908344
P173,4.767784522188812,5.599177878914868
P311,5.464404425145078,4.365071090800511
